"","x"
"328",0.0330605070706793
"329",0.0387330447549
"330",0.0213680073062116
"331",0.0285052427411198
"332",0.0269896822559014
"333",0.0393290777462837
"334",0.0288942185387729
"335",0.0260362204626227
"336",0.0308057206717743
"337",0.0331769707356607
"338",0.0306764442830749
"339",0.0323301581049762
"340",0.0385746518150972
"341",0.0356157993085838
"342",0.0263703516665738
"343",0.0449494590844298
"344",0.0230252377981866
"345",0.0295152820255337
"346",0.0315769651172481
"347",0.0341501943829723
"348",0.0349973252916403
"349",0.0314818559709487
"350",0.0327889871129998
"351",0.0255582043313461
"352",0.0339631907096612
"353",0.0319897341337319
"354",0.0326204660321603
"355",0.0283187115144994
"356",0.0359423984029239
"357",0.0473949317141198
"358",0.0338399647047028
"359",0.0366768676037422
"360",0.0326912921649374
"361",0.0399742143688397
"362",0.0404579122983478
"363",0.0295046803049919
"364",0.0293781964197825
"365",0.0374637818944045
"366",0.0322806477217243
"367",0.0334548277479894
"368",0.0219751601636692
"369",0.0308709760027487
"370",0.0329151371487049
"371",0.032521333374733
"372",0.030350153081516
"373",0.0327849442748359
"374",0.0323613300745531
"375",0.0352424246686081
"376",0.0280637985442703
"377",0.0354720002639182
"378",0.0290453607059329
"379",0.0295802901847659
"380",0.0342833235644943
"381",0.0330018612588289
"382",0.0281732605460808
"383",0.0274373681179973
"384",0.0320317407947838
"385",0.032368668778151
"386",0.0418782587417203
"387",0.032333450959691
"388",0.0296201918066844
"389",0.0337862365804941
"390",0.0362428283110547
"391",0.0324246744592955
"392",0.0367265390976454
"393",0.0432996661613697
"394",0.0323081682808395
"395",0.0239189479743836
"396",0.0268722027490811
"397",0.028421064204056
"398",0.0247938670616284
"399",0.0313163527296884
"400",0.0424244011961242
"401",0.0302949813775575
"402",0.0284975135126552
"403",0.0406024573560321
"404",0.0237365412567615
"405",0.0322031122917233
"406",0.031984218882018
"407",0.0297137523330563
"408",0.0291422787246551
"409",0.0346055558740094
"410",0.0263268391231853
"411",0.0337996245302309
"412",0.0296962428670569
"413",0.0383230221330304
"414",0.0261348888479613
"415",0.0299653869555596
"416",0.0364213756915107
"417",0.0273330259710587
"418",0.0319598174017307
"419",0.0382838572705374
"420",0.024221856835301
"421",0.0295602721159193
"422",0.034266694339547
"423",0.0397255170902312
"424",0.035634418570358
"425",0.0250706578339228
"426",0.029446267598829
"427",0.0306347163504737
"428",0.0270459937872193
"429",0.0323954049998589
"430",0.0343087888999582
"431",0.0354820325281839
"432",0.0394313734548382
"433",0.0348781098103009
"434",0.0275763985460702
"435",0.0353110130418441
"436",0.0263594346886424
"437",0.0297486422586928
"438",0.034489117831109
"439",0.0339436707119492
"440",0.028054516208459
"441",0.0326823997765197
"442",0.0313698571906089
"443",0.0420789347513192
"444",0.03136474755268
"445",0.0462305161261479
"446",0.0325046661863455
"447",0.0286218995932149
"448",0.0386952298888013
"449",0.0299424232916029
"450",0.0421013258989335
"451",0.0277079695662965
"452",0.0377413094693106
"453",0.0345135237810259
"454",0.0280337853277737
"455",0.0371443718270782
"456",0.0325233075313881
"457",0.0290089324388583
"458",0.0304170137480312
"459",0.0306101027490556
"460",0.028450728380144
"461",0.0338709899662053
"462",0.0302668091566851
"463",0.0303562520047276
"464",0.040639567987481
"465",0.0327713947194542
"466",0.0335629521847567
"467",0.0346104031223434
"468",0.0286834365058763
"469",0.031259947469293
"470",0.0300925892449329
"471",0.0396734161157793
"472",0.0317242279456211
"473",0.0394341514417699
"474",0.0303851976898603
"475",0.035508721964741
"476",0.0442169614299774
"477",0.0366836149652973
"478",0.0358226268849634
"479",0.0357987766862371
"480",0.0292551668200402
"481",0.0348603181812887
"482",0.0342621073997408
"483",0.0431734661206856
"484",0.0289249726954176
"485",0.0315321014844881
"486",0.0319155640016926
"487",0.028775321509616
"488",0.0290797792486915
"489",0.0330959734737076
"490",0.0250181523681422
"491",0.0283552879493661
"492",0.0272755083880392
"493",0.0363359278894299
"494",0.0323932860261271
"495",0.0293409693619511
"496",0.0322604315209162
"497",0.0304462274455794
"498",0.0306804144664493
"499",0.0365090044930839
"500",0.0486733896244224
