"","x"
"172",0.0925431691788414
"173",0.0664260073204631
"174",0.115573588497767
"175",0.0962676434220329
"176",0.0749181239415441
"177",0.0783989874735677
"178",0.0739558277006176
"179",0.111649484801325
"180",0.0615304784541625
"181",0.0971812134857239
"182",0.0829303845189782
"183",0.0879241094714772
"184",0.115127204732551
"185",0.0823295950037158
"186",0.100085070880321
"187",0.0598956335721229
"188",0.0778964874385105
"189",0.0677517010480461
"190",0.0676796794637575
"191",0.0672906989094195
"192",0.079587512937413
"193",0.0958316452556555
"194",0.127281533756792
"195",0.0799636831377614
"196",0.0772473564914007
"197",0.0801630798982997
"198",0.0771161421405282
"199",0.0744948176371143
"200",0.0961603954484334
"201",0.0828463972214989
"202",0.0822046226385994
"203",0.0803145132002773
"204",0.0861801135728923
"205",0.0659762982541173
"206",0.0601521360654095
"207",0.125364800274238
"208",0.111137170317009
"209",0.075158259127576
"210",0.0779863387552423
"211",0.0864603186499329
"212",0.0803270718641429
"213",0.0457704066042921
"214",0.075238939715648
"215",0.0860321169982907
"216",0.0760741801864961
"217",0.129095927771241
"218",0.0518211835789278
"219",0.112374316989535
"220",0.0891033235936102
"221",0.0672758494778482
"222",0.0830892249092291
"223",0.0899074741111734
"224",0.0697975366654563
"225",0.0746279226193092
"226",0.0688611845364078
"227",0.110529193230993
"228",0.0597188261875852
"229",0.100738186915378
"230",0.0730211692600472
"231",0.0675580273681005
"232",0.0689551727513279
"233",0.0657573812227357
"234",0.0851500918458911
"235",0.105315016736839
"236",0.0720686998350219
"237",0.113802914434112
"238",0.0643733961140101
"239",0.0769812372891673
"240",0.0706688301884888
"241",0.0814251358827898
"242",0.128985858992354
"243",0.141840920071189
"244",0.0542651112595994
"245",0.057992690365827
"246",0.0806755129430704
"247",0.0744351292750893
"248",0.0826188697067543
"249",0.0953855809443702
"250",0.107160657299134
"251",0.0744114699437231
"252",0.081123287446255
"253",0.0773705733316375
"254",0.0738824177705937
"255",0.0894298089266114
"256",0.0955999445356887
"257",0.075782773196123
"258",0.100849814689853
"259",0.068539221406104
"260",0.0773258598099859
"261",0.0837880807308522
"262",0.0793616493100802
"263",0.0692584210424707
"264",0.0880418469987286
"265",0.0753154120087641
"266",0.102481456564803
"267",0.0718714259448364
"268",0.0786633849567241
"269",0.075210908691051
"270",0.0599439016476538
"271",0.0977534802296493
"272",0.0709438277690905
"273",0.12702243890134
"274",0.0818224992615543
"275",0.0855948899667371
"276",0.107053317031129
"277",0.0752776986851583
"278",0.0688006235418524
"279",0.0944949629542153
"280",0.123996472645362
"281",0.133002636227045
"282",0.0810408975629766
"283",0.0633621011417625
"284",0.0814412607969346
"285",0.0757801535679844
"286",0.102453908674737
"287",0.0841997777347084
"288",0.075014247002764
"289",0.0592972637203432
"290",0.0861401289471876
"291",0.123564022082852
"292",0.0694228821975264
"293",0.0795276817560707
"294",0.0653044583604777
"295",0.0713633823826473
"296",0.0658020189325317
"297",0.103035039592074
"298",0.0889277188194543
"299",0.0688890255809546
"300",0.0962486294504459
"301",0.0645416934633809
"302",0.0768869332005815
"303",0.0805938891930459
"304",0.145015199370498
"305",0.0680421406667292
"306",0.0785608660660291
"307",0.0766399125301927
"308",0.0881919813926904
"309",0.111465037699044
"310",0.0591303669157364
"311",0.0942697478327737
"312",0.0966000968807978
"313",0.0606856615944675
"314",0.0807085370065782
"315",0.061735867816434
"316",0.0712742962414829
"317",0.0700989416382996
"318",0.0752806703878467
"319",0.0593509067892793
"320",0.0671152704129123
"321",0.0794774939377264
"322",0.0753229784386436
"323",0.0784512682684504
"324",0.096966548875941
"325",0.0737442385671955
"326",0.0912222001971093
"327",0.0939819188112263
"328",0.098275392235607
"329",0.080909271472596
"330",0.106084333361344
"331",0.0727262808073032
"332",0.0934799913073705
"333",0.0687939262141191
"334",0.11244234077499
"335",0.0734954835420563
"336",0.0745152683993673
"337",0.0907337415943004
"338",0.108261635125415
"339",0.0861974137416637
"340",0.11288309251465
"341",0.0783840355221818
"342",0.0714784847455108
"343",0.0716894654097655
"344",0.0738985187480384
"345",0.0823218155168981
"346",0.0758712509382042
"347",0.0774815917925174
"348",0.0817308884353705
"349",0.0657034675199715
"350",0.0810306800409438
"351",0.0833266569833548
"352",0.102962029766741
"353",0.0538368240482055
"354",0.0745676119870691
"355",0.0749708192360559
"356",0.079123333372695
"357",0.0766177690955643
"358",0.0927147250466275
"359",0.151632600736784
"360",0.106067369593816
"361",0.0723056430154699
"362",0.0645066033485831
"363",0.107535804945576
"364",0.0768646335824061
"365",0.197636916510968
"366",0.0885215703502579
"367",0.0698132888652966
"368",0.061550960740978
"369",0.069447763355854
"370",0.0485842561958933
"371",0.0899462880762043
"372",0.0713667767333409
"373",0.0955706218800155
"374",0.0699708554637802
"375",0.0715582233001646
"376",0.0873666907832018
"377",0.0416394469670417
"378",0.079638521658255
"379",0.0612728329832841
"380",0.0803845503081191
"381",0.0759528498722375
"382",0.0670985269021959
"383",0.0760903349716441
"384",0.0628731642839066
"385",0.0826873521205139
"386",0.079628639484327
